News,Label
Stock market update: Nifty Auto index gains over 1%; Maruti Suzuki up 2%,1.0
ACC Ltd. shares up 2.13% as Nifty gains,1.0
"Nifty at 15,000 or 8,400? The answer explains why D-Street veterans are shrugging off danger signal on Buffett Indicator",0.0
Pidilite Industries Ltd. shares up 1.4% as Nifty gains,1.0
Container Corporation of India Ltd. shares up 1.3% as Nifty gains,1.0
Ambuja Cements Ltd. shares up 2.21% as Nifty gains,1.0
Share price of Havells India Ltd. rises as Nifty strengthens,1.0
"Sensex gains 170 points on firm global cues; Nifty above 11,300",1.0
"Sensex gains 50 points, Nifty at 11,260; NTPC rises 2%",1.0
"Trade Setup: Nifty lacks directional bias, its ability to stay above 11,100 in doubt",0.0
"F&O: Nifty structure weak, but VIX suggests limited downside",0.0
"Tech View: Despite gains, Nifty50 forms indecisive Doji & Inside Bar",1.0
"Sensex gains 173 points on gains in NTPC, Kotak Bank; Nifty tops 11,250",1.0
MRF Ltd. shares down 2.1% as Nifty gains,1.0
Stock market update: Nifty CPSE index climbs over 3%; Power Grid Corp gains 3%,1.0
Stock market update: Nifty Commodities index gains over 1%; Jindal Steel & Power up 4%,1.0
Lupin Ltd. shares down 1.65% as Nifty gains,1.0
Petronet LNG Ltd. shares down 2.4% as Nifty gains,1.0
Bharti Infratel Ltd. shares up 0.6% as Nifty gains,1.0
Avenue Supermarts Ltd. shares down 0.29% as Nifty gains,1.0
Marico Ltd. shares up 0.7% as Nifty gains,1.0
Bearish bets on this stock have risen since its entry into Nifty Club Elite,1.0
Pidilite Industries Ltd. shares up 0.52% as Nifty gains,1.0
Havells India Ltd. shares up 0.84% as Nifty gains,1.0
REC Ltd. shares 0.0% as Nifty gains,1.0
Bajaj Holdings & Investment Ltd. shares up 0.25% as Nifty gains,1.0
Stock market update: Nifty Media index rises over 2%; Sun TV Network jumps 6%,1.0
Stock market update: Nifty Financial Services index flat; M&M Fin gains nearly 2%,1.0
SBI Life Insurance Company Ltd. shares up 0.43% as Nifty gains,1.0
Stock market update: Nifty Auto index gains nearly 2%; Eicher Motors climbs nearly 4%,1.0
Apollo Hospitals Enterprise Ltd. shares up 0.45% as Nifty gains,1.0
Share price of Piramal Enterprises Ltd. rises as Nifty strengthens,1.0
Container Corporation of India Ltd. shares down 0.16% as Nifty gains,1.0
LIC Housing Finance Ltd. shares up 0.7% as Nifty gains,1.0
Share price of Mahindra & Mahindra Financial Services Ltd. rises as Nifty strengthens,1.0
Share price of Tata Power Company Ltd. rises as Nifty strengthens,1.0
"Sensex rises 70 points amid host of mixed cues; Nifty tests 11,200",1.0
"Sensex gains 190 points, Nifty50 at 11,230; L&T rises 2%",1.0
"Trade setup: Nifty may look up, but key hurdle at 11,300-11,350",0.0
"Sensex falls 433 points on losses in private bank stocks; Nifty slips below 11,200",0.0
"Sensex falls 433 points, Nifty below 11,200: Top 4 factors behind the fall",0.0
Share price of Shriram Transport Finance Company Ltd. falls as Nifty weakens,0.0
Stock market update: Nifty CPSE index down; Power Grid Corp loses 2%,0.0
Stock market update: Nifty Commodities index slips; Hindustan Zinc loses 2%,0.0
Share price of Petronet LNG Ltd. falls as Nifty weakens,0.0
Share price of Mahindra & Mahindra Financial Services Ltd. rises as Nifty strengthens,1.0
Indraprastha Gas Ltd. shares 0.0% as Nifty gains,1.0
LIC Housing Finance Ltd. shares up 0.09% as Nifty gains,1.0
Indiabulls Housing Finance Ltd. shares down 0.78% as Nifty gains,1.0
Stock market update: Nifty Pharma index gains 2%; Lupin surges 9%,1.0
Share price of Ambuja Cements Ltd. rises as Nifty strengthens,1.0
Tata Consumer Products Ltd. shares up 0.36% as Nifty gains,1.0
Bharti Infratel Ltd. shares down 0.65% as Nifty gains,1.0
Stock market update: Nifty Financial Services index falls; Bajaj Holdings loses nearly 2%,0.0
Container Corporation of India Ltd. shares up 1.34% as Nifty gains,1.0
Divi's Laboratories Ltd. shares up 1.11% as Nifty gains,1.0
Shree Cements Ltd. shares up 1.07% as Nifty gains,1.0
Info Edge (India) Ltd. shares up 0.99% as Nifty gains,1.0
Share price of Biocon Ltd. rises as Nifty strengthens,1.0
"RIL, Infy drive Sensex 190 points higher; Nifty near 11,350",1.0
"Sensex gains 200 points, Nifty tests 11,350; HAL up 6%",1.0
Tech View: Nifty looks to break out after extended rangebound trade,0.0
"F&O: Nifty consolidative, falling volatility offers the only solace",0.0
Stock market update: Nifty CPSE index flat; NBCC gains over 1%,1.0
Share price of Lupin Ltd. falls as Nifty weakens,0.0
Colgate-Palmolive (India) Ltd. shares down 0.49% as Nifty drops,0.0
Share price of Avenue Supermarts Ltd. falls as Nifty weakens,0.0
MRF Ltd. shares up 1.0% as Nifty drops,0.0
Share price of Biocon Ltd. falls as Nifty weakens,0.0
Marico Ltd. shares up 0.36% as Nifty drops,0.0
HDFC Life Insurance Company Ltd. shares down 0.59% as Nifty drops,0.0
Share price of REC Ltd. falls as Nifty weakens,0.0
Share price of Divi's Laboratories Ltd. rises as Nifty strengthens,1.0
ACC Ltd. shares up 0.52% as Nifty gains,1.0
Bajaj Holdings & Investment Ltd. shares up 1.02% as Nifty gains,1.0
Share price of LIC Housing Finance Ltd. rises as Nifty strengthens,1.0
Page Industries Ltd. shares up 1.39% as Nifty gains,1.0
Stock market update: Nifty Financial Services index up; Bajaj Holdings gains nearly 2%,1.0
Share price of Tata Consumer Products Ltd. rises as Nifty strengthens,1.0
"Sensex rises over 100 pts, Nifty tests 11,350; metal, IT stocks rally",1.0
"Sensex rises 100 points on firm global cues, Nifty above 11,350",1.0
"Market Movers: InterGlobe, SpiceJet fly high, Nifty PSU Bank gains 3%",1.0
"Nifty snaps 6-day losing run, ends above 11,300; Sensex falls 37 points",0.0
Stock market update: Nifty CPSE index advances; NBCC jumps 5%,1.0
Stock market update: Nifty Commodities index fall; Hindustan Zinc slides 6%,0.0
Share price of Info Edge (India) Ltd. falls as Nifty weakens,0.0
Crompton Greaves Consumer Electricals Ltd. shares down 4.17% as Nifty drops,0.0
Container Corporation of India Ltd. shares down 3.83% as Nifty drops,0.0
Shriram Transport Finance Company Ltd. shares down 1.76% as Nifty drops,0.0
Apollo Hospitals Enterprise Ltd. shares down 2.41% as Nifty drops,0.0
Share price of ACC Ltd. falls as Nifty weakens,0.0
Ambuja Cements Ltd. shares down 0.97% as Nifty drops,0.0
Share price of Bajaj Holdings & Investment Ltd. falls as Nifty weakens,0.0
SBI Life Insurance Company Ltd. shares down 0.06% as Nifty drops,0.0
Share price of Marico Ltd. falls as Nifty weakens,0.0
Shree Cements Ltd. shares down 0.31% as Nifty drops,0.0
Stock market update: Nifty PSU Bank index rises 3%; SBI climbs 4%,1.0
Avenue Supermarts Ltd. shares up 0.89% as Nifty drops,0.0
Share price of Aurobindo Pharma Ltd. falls as Nifty weakens,0.0
Havells India Ltd. shares down 0.1% as Nifty drops,0.0
Stock market update: Nifty Financial Services index fall; Bajaj Finance drops nearly 2%,0.0
Mahindra & Mahindra Financial Services Ltd. shares up 0.61% as Nifty drops,0.0
Petronet LNG Ltd. shares up 2.37% as Nifty drops,0.0
"Sensex falls 200 points on weak global cues; Nifty below 11,300",0.0
"Sensex ends higher for fouth day, rises 225 points, Nifty above 11,300",1.0
Info Edge (India) Ltd. shares down 3.17% as Nifty gains,1.0
Apollo Hospitals Enterprise Ltd. shares down 1.98% as Nifty gains,1.0
Container Corporation of India Ltd. shares down 1.81% as Nifty gains,1.0
Ashok Leyland Ltd. shares down 0.49% as Nifty gains,1.0
Share price of Ambuja Cements Ltd. rises as Nifty strengthens,1.0
Share price of Siemens Ltd. rises as Nifty strengthens,1.0
ACC Ltd. shares up 1.73% as Nifty gains,1.0
Share price of Marico Ltd. rises as Nifty strengthens,1.0
Tata Consumer Products Ltd. shares down 0.37% as Nifty gains,1.0
Share price of Hindustan Petroleum Corporation Ltd. rises as Nifty strengthens,1.0
Motherson Sumi Systems Ltd. shares down 1.81% as Nifty gains,1.0
Piramal Enterprises Ltd. shares up 0.34% as Nifty gains,1.0
Havells India Ltd. shares up 0.74% as Nifty gains,1.0
Stock market update: Nifty Financial Services index rise; HDFC up 2%,1.0
Bajaj Holdings & Investment Ltd. shares up 0.96% as Nifty gains,1.0
Share price of Colgate-Palmolive (India) Ltd. rises as Nifty strengthens,1.0
"Sensex gains 300 pts, Nifty tops 11,350; Titan falls over 3% on Q1 loss",0.0
Petronet LNG Ltd. shares up 3.14% as Nifty gains,1.0
"L&T, financials drive Sensex 142 points higher; Nifty above 11,250",1.0
"Financials, L&T drive Sensex 142 points higher; Nifty above 11,250",1.0
Avenue Supermarts Ltd. shares down 0.96% as Nifty gains,1.0
Share market update: Nifty Commodities index rises; Tata Power climbs 3%,1.0
Mahindra & Mahindra Financial Services Ltd. shares down 0.85% as Nifty gains,1.0
Share market update: Nifty Infrastructure index gains; Reliance Power surges 9%,1.0
Crompton Greaves Consumer Electricals Ltd. shares up 0.36% as Nifty gains,1.0
Share price of Indraprastha Gas Ltd. rises as Nifty strengthens,1.0
Share price of Bharti Infratel Ltd. rises as Nifty strengthens,1.0
Share market update: Nifty Private Bank index up; HDFC Bank gains 1%,1.0
Share price of ICICI Prudential Life Insurance Company Ltd. rises as Nifty strengthens,1.0
Share price of LIC Housing Finance Ltd. rises as Nifty strengthens,1.0
Share market update: Nifty Metal index flat; Hindustan Zinc loses 1%,0.0
Bajaj Holdings & Investment Ltd. shares up 1.5% as Nifty gains,1.0
Share price of Ambuja Cements Ltd. rises as Nifty strengthens,1.0
Share price of Indiabulls Housing Finance Ltd. rises as Nifty strengthens,1.0
Share price of Info Edge (India) Ltd. rises as Nifty strengthens,1.0
Share price of Aurobindo Pharma Ltd. rises as Nifty strengthens,1.0
Apollo Hospitals Enterprise Ltd. shares up 1.93% as Nifty gains,1.0
Ashok Leyland Ltd. shares up 3.6% as Nifty gains,1.0
Share price of Motherson Sumi Systems Ltd. rises as Nifty strengthens,1.0
"Sensex gains over 250 pts, Nifty tops 11,300; defence stocks surge",1.0
"HDFC Bank, L&T drive Sensex 300 points higher; Nifty tops 11,300",1.0
Divi's Laboratories Ltd. shares up 11.72% as Nifty gains,1.0
Lupin Ltd. shares down 5.15% as Nifty drops,0.0
ICICI Prudential Life Insurance Company Ltd. shares down 0.3% as Nifty drops,0.0
Share price of Page Industries Ltd. falls as Nifty weakens,0.0
Share price of Hindustan Petroleum Corporation Ltd. falls as Nifty weakens,0.0
Share price of Siemens Ltd. falls as Nifty weakens,0.0
Cummins India Ltd. shares up 0.65% as Nifty gains,1.0
Share price of SBI Life Insurance Company Ltd. falls as Nifty weakens,0.0
Share price of Motherson Sumi Systems Ltd. as Nifty weakens,0.0
Share market update: Nifty Private bank index gains; RBL Bank surges 8%,1.0
Share price of REC Ltd. as Nifty weakens,0.0
Share market update: Nifty Financial Services index down; HDFC bank loses 1%,0.0
Piramal Enterprises Ltd. shares up 1.19% as Nifty drops,0.0
Trade setup: Nifty showing lot of discomfort at higher levels,1.0
Havells India Ltd. shares down 0.13% as Nifty gains,1.0
Indraprastha Gas Ltd. shares down 0.94% as Nifty gains,1.0
Share price of Voltas Ltd. rises as Nifty strengthens,1.0
Tata Power Company Ltd. shares down 0.2% as Nifty gains,1.0
Share price of Indiabulls Housing Finance Ltd. rises as Nifty strengthens,1.0
Share price of ACC Ltd. rises as Nifty strengthens,1.0
Divi's Laboratories Ltd. shares up 2.2% as Nifty gains,1.0
Info Edge (India) Ltd. shares down 1.16% as Nifty gains,1.0
Share price of NMDC Ltd. rises as Nifty strengthens,1.0
Share price of Shriram Transport Finance Company Ltd. rises as Nifty strengthens,1.0
Mahindra & Mahindra Financial Services Ltd. shares up 1.5% as Nifty gains,1.0
Share market update: Nifty Financial Services index up: Piramal Ent gains 2%,1.0
Share price of Aurobindo Pharma Ltd. rises as Nifty strengthens,1.0
Piramal Enterprises Ltd. shares up 2.48% as Nifty gains,1.0
"Sensex gains over 150 pts ahead of RBI policy outcome; Nifty tops 11,150",1.0
Share price of Tata Consumer Products Ltd. rises as Nifty strengthens,1.0
REC Ltd. shares up 2.66% as Nifty gains,1.0
"Sensex rises 200 points ahead of RBI meet outcome; Nifty above 11,150",1.0
Divi's Laboratories Ltd. shares down 0.54% as Nifty gains,1.0
Share price of Biocon Ltd. falls as Nifty weakens,0.0
Siemens Ltd. shares up 0.95% as Nifty gains,1.0
Aurobindo Pharma Ltd. shares up 0.2% as Nifty gains,1.0
MRF Ltd. shares up 0.49% as Nifty gains,1.0
Indraprastha Gas Ltd. shares up 0.21% as Nifty drops,0.0
Bajaj Holdings & Investment Ltd. shares up 1.76% as Nifty gains,1.0
Share market update: Nifty PSU Bank index advances; SBI gains 2%,1.0
Share price of Piramal Enterprises Ltd. rises as Nifty strengthens,1.0
Share price of Apollo Hospitals Enterprise Ltd. rises as Nifty strengthens,1.0
Share price of Mahindra & Mahindra Financial Services Ltd. rises as Nifty strengthens,1.0
"Weekly options data hint at Nifty breaching 11,200",0.0
"Trade Setup: Nifty likely to start where it left today; hurdles at 11,130 and 11,165",0.0
F&O: Nifty negates lower highs & lows; bulls using declines to buy,0.0
Shriram Transport Finance Company Ltd. shares down 2.28% as Nifty gains,1.0
Share price of Divi's Laboratories Ltd. rises as Nifty strengthens,1.0
Bosch Ltd. shares down 0.07% as Nifty gains,1.0
Share price of LIC Housing Finance Ltd. rises as Nifty strengthens,1.0
SBI Life Insurance Company Ltd. shares up 0.35% as Nifty gains,1.0
Crompton Greaves Consumer Electricals Ltd. shares up 1.06% as Nifty gains,1.0
Page Industries Ltd. shares up 0.25% as Nifty gains,1.0
Share price of Havells India Ltd. rises as Nifty strengthens,1.0
Share price of HDFC Life Insurance Company Ltd. rises as Nifty strengthens,1.0
Share price of Avenue Supermarts Ltd. rises as Nifty strengthens,1.0
Share price of Colgate-Palmolive (India) Ltd. rises as Nifty strengthens,1.0
Share price of Apollo Hospitals Enterprise Ltd. rises as Nifty strengthens,1.0
"RIL, HDFC twins drive Sensex 250 points higher; Nifty tops 10,950",1.0
"Sensex rises 500 points on firm global cues; Nifty tops 11,000",1.0
"RIL, banks drag Sensex 667 points lower, Nifty ends below 10,900; Bandhan Bank tumbles 11%",0.0
"Sensex down 667 points, Nifty below 10,900; smallcap index ends 1% higher",1.0
Share price of HDFC Life Insurance Company Ltd. falls as Nifty weakens,0.0
Share price of Mahindra & Mahindra Financial Services Ltd. falls as Nifty weakens,0.0
Piramal Enterprises Ltd. shares up 1.13% as Nifty drops,0.0
Share price of Siemens Ltd. falls as Nifty weakens,0.0
Apollo Hospitals Enterprise Ltd. shares down 3.96% as Nifty drops,0.0
ICICI Prudential Life Insurance Company Ltd. shares down 0.1% as Nifty drops,0.0
Voltas Ltd. shares down 0.32% as Nifty drops,0.0
Share price of Shree Cements Ltd. falls as Nifty weakens,0.0
Share price of Indraprastha Gas Ltd. falls as Nifty weakens,0.0
Share price of Crompton Greaves Consumer Electricals Ltd. falls as Nifty weakens,0.0
Bosch Ltd. shares down 1.12% as Nifty drops,0.0
Pidilite Industries Ltd. shares down 0.59% as Nifty drops,0.0
NMDC Ltd. shares up 1.01% as Nifty drops,0.0
Avenue Supermarts Ltd. shares up 0.73% as Nifty drops,0.0
Exide Industries Ltd. shares up 2.02% as Nifty drops,0.0
Ambuja Cements Ltd. shares up 1.82% as Nifty drops,0.0
"Sensex falls 300 points on weak macro data, rising Covid cases; Nifty below 11,000",0.0
Ashok Leyland Ltd. shares up 2.16% as Nifty drops,0.0
Share price of Indiabulls Housing Finance Ltd. falls as Nifty weakens,0.0
Ashok Leyland Ltd. shares down 1.63% as Nifty drops,0.0
ACC Ltd. shares down 1.41% as Nifty drops,0.0
Share price of Container Corporation of India Ltd. falls as Nifty weakens,0.0
Share price of Tata Power Company Ltd. falls as Nifty weakens,0.0
Siemens Ltd. shares up 1.17% as Nifty drops,0.0
Exide Industries Ltd. shares up 1.17% as Nifty drops,0.0
Bosch Ltd. shares up 0.56% as Nifty gains,1.0
Biocon Ltd. shares up 1.7% as Nifty gains,1.0
Aurobindo Pharma Ltd. shares up 1.69% as Nifty drops,0.0
Share price of Piramal Enterprises Ltd. rises as Nifty strengthens,1.0
"HDFC duo, RIL drag Sensex 100 pts lower; Nifty below 11,100",0.0
"Trade Setup: Market vulnerable now, Nifty50 may extend decline",0.0
"Tech View: Profit booking likely if Nifty breaches 11,080",0.0
"Sensex falls for 2nd day, down 335 points; Nifty ends July F&O series at 11,102",0.0
Share price of Indiabulls Housing Finance Ltd. falls as Nifty weakens,0.0
Crompton Greaves Consumer Electricals Ltd. shares down 1.57% as Nifty drops,0.0
Share price of Exide Industries Ltd. falls as Nifty weakens,0.0
Share price of Havells India Ltd. rises as Nifty strengthens,1.0
REC Ltd. shares down 0.97% as Nifty gains,1.0
MRF Ltd. shares up 0.24% as Nifty gains,1.0
ICICI Prudential Life Insurance Company Ltd. shares up 1.0% as Nifty gains,1.0
Share price of Page Industries Ltd. rises as Nifty strengthens,1.0
SBI Life Insurance Company Ltd. shares up 2.34% as Nifty gains,1.0
Share price of ACC Ltd. rises as Nifty strengthens,1.0
Share price of Aurobindo Pharma Ltd. rises as Nifty strengthens,1.0
Share price of Lupin Ltd. rises as Nifty strengthens,1.0
Divi's Laboratories Ltd. shares up 2.44% as Nifty gains,1.0
Petronet LNG Ltd. shares up 2.61% as Nifty gains,1.0
Apollo Hospitals Enterprise Ltd. shares up 2.67% as Nifty gains,1.0
Tech View: Nifty50 forms 'Spinning Top' as investors turn wary at higher levels,1.0
"F&O: Nifty stuck in 11,050-11,350 zone, but good opportunity to buy",1.0
"Sensex loses 422 points, Nifty slips below 11,200 ahead of Fed policy outcome",0.0
Share price of HDFC Life Insurance Company Ltd. falls as Nifty weakens,0.0
Share price of Biocon Ltd. falls as Nifty weakens,0.0
Share price of Siemens Ltd. falls as Nifty weakens,0.0
LIC Housing Finance Ltd. shares up 3.2% as Nifty drops,0.0
Page Industries Ltd. shares up 0.74% as Nifty drops,0.0
Container Corporation of India Ltd. shares up 1.59% as Nifty drops,0.0
Indraprastha Gas Ltd. shares up 0.51% as Nifty drops,0.0
"Sensex, Nifty trade mix ahead of US Fed outcome; IndusInd Bank rises 6%",1.0
